Date,Open,High,Low,Close,Adj Close,Volume
2011-05-23,56.97999954223633,57.150001525878906,56.650001525878906,56.91999816894531,51.27306365966797,43700000
2011-05-24,57.060001373291016,57.06999969482422,56.560001373291016,56.56999969482422,50.957794189453125,39314800
2011-05-25,56.5,57.060001373291016,56.470001220703125,56.790000915527344,51.15596389770508,41369000
2011-05-26,56.619998931884766,57.29999923706055,56.61000061035156,57.13999938964844,51.47125244140625,40564100
2011-05-27,57.2400016784668,57.4900016784668,57.189998626708984,57.43000030517578,51.732479095458984,30127200
2011-05-31,57.970001220703125,58.36000061035156,57.66999816894531,58.36000061035156,52.570213317871094,47590100
2011-06-01,58.220001220703125,58.36000061035156,57.040000915527344,57.09000015258789,51.426204681396484,51795000
2011-06-02,57.20000076293945,57.40999984741211,56.88999938964844,57.209999084472656,51.534305572509766,50198100
2011-06-03,56.54999923706055,56.9900016784668,56.27000045776367,56.349998474121094,50.75961685180664,57773700
2011-06-06,56.220001220703125,56.529998779296875,55.86000061035156,55.88999938964844,50.34526062011719,50175600
2011-06-07,56.040000915527344,56.2599983215332,55.75,55.790000915527344,50.25516891479492,46311100
2011-06-08,55.66999816894531,55.77000045776367,55.22999954223633,55.38999938964844,49.89486312866211,46426400
2011-06-09,55.40999984741211,55.7599983215332,55.22999954223633,55.4900016784668,49.98493576049805,45307500
2011-06-10,55.22999954223633,55.34000015258789,54.59000015258789,54.63999938964844,49.21925735473633,53740600
2011-06-13,54.66999816894531,54.93000030517578,54.45000076293945,54.63999938964844,49.21925735473633,37736800
2011-06-14,55.060001373291016,55.470001220703125,55.029998779296875,55.34000015258789,49.84981918334961,40565300
2011-06-15,54.810001373291016,55.150001525878906,54.18000030517578,54.290000915527344,48.90400314331055,59022400
2011-06-16,54.31999969482422,54.5,53.619998931884766,54.08000183105469,48.71481704711914,66316200
2011-06-17,54.400001525878906,54.599998474121094,53.630001068115234,53.790000915527344,48.562259674072266,70337000
2011-06-20,53.63999938964844,54.22999954223633,53.63999938964844,54.06999969482422,48.815040588378906,37402900
2011-06-21,54.2599983215332,55.290000915527344,54.029998779296875,55.22999954223633,49.8623046875,55892800
2011-06-22,55.0,55.31999969482422,54.81999969482422,54.83000183105469,49.50117874145508,36833300
2011-06-23,54.2400016784668,55.369998931884766,54.060001373291016,55.34000015258789,49.96160888671875,80743300
2011-06-24,55.08000183105469,55.130001068115234,54.27000045776367,54.380001068115234,49.09490966796875,56298300
2011-06-27,54.439998626708984,55.529998779296875,54.31999969482422,55.25,49.880348205566406,49968900
2011-06-28,55.369998931884766,56.08000183105469,55.290000915527344,56.06999969482422,50.620670318603516,47028800
2011-06-29,56.20000076293945,56.40999984741211,55.900001525878906,56.29999923706055,50.82830047607422,65407300
2011-06-30,56.5,57.09000015258789,56.470001220703125,57.04999923706055,51.50541305541992,50347200
2011-07-01,57.08000183105469,57.9900016784668,56.91999816894531,57.90999984741211,52.28184509277344,53203900
2011-07-05,57.970001220703125,58.2599983215332,57.83000183105469,58.20000076293945,52.543643951416016,43128800
2011-07-06,58.130001068115234,58.4900016784668,57.939998626708984,58.38999938964844,52.71518325805664,49282700
2011-07-07,58.83000183105469,59.36000061035156,58.7400016784668,59.189998626708984,53.43743896484375,54799800
2011-07-08,58.68000030517578,59.040000915527344,58.369998931884766,59.029998779296875,53.29297637939453,69519500
2011-07-11,58.40999984741211,58.709999084472656,57.7599983215332,57.959999084472656,52.32698059082031,52080800
2011-07-12,57.95000076293945,58.06999969482422,57.459999084472656,57.52000045776367,51.929752349853516,84000700
2011-07-13,57.939998626708984,58.34000015258789,57.54999923706055,57.7599983215332,52.14641571044922,82378100
2011-07-14,57.90999984741211,58.18000030517578,56.869998931884766,57.09000015258789,51.541534423828125,98774200
2011-07-15,57.72999954223633,57.849998474121094,57.310001373291016,57.849998474121094,52.2276611328125,68281500
2011-07-18,57.529998779296875,57.790000915527344,56.97999954223633,57.540000915527344,51.94780349731445,59512200
2011-07-19,58.09000015258789,58.900001525878906,58.09000015258789,58.849998474121094,53.13047409057617,73904600
2011-07-20,59.18000030517578,59.189998626708984,58.5,58.599998474121094,52.90476989746094,57085500
2011-07-21,58.65999984741211,59.31999969482422,58.34000015258789,58.9900016784668,53.256874084472656,70148800
2011-07-22,58.959999084472656,59.70000076293945,58.91999816894531,59.599998474121094,53.807586669921875,43620400
2011-07-25,59.130001068115234,59.810001373291016,59.02000045776367,59.47999954223633,53.69924545288086,48916100
2011-07-26,59.439998626708984,59.83000183105469,59.31999969482422,59.630001068115234,53.83466720581055,40918900
2011-07-27,59.2400016784668,59.290000915527344,57.939998626708984,58.09000015258789,52.44434356689453,83969500
2011-07-28,58.119998931884766,58.93000030517578,57.88999938964844,58.189998626708984,52.53461456298828,61031900
2011-07-29,57.720001220703125,58.61000061035156,57.439998626708984,58.0,52.36309051513672,82860500
2011-08-01,58.70000076293945,58.81999969482422,57.029998779296875,57.72999954223633,52.11933135986328,85421100
2011-08-02,57.459999084472656,57.720001220703125,56.209999084472656,56.27000045776367,50.80122756958008,90853300
2011-08-03,56.34000015258789,56.880001068115234,55.349998474121094,56.810001373291016,51.28874969482422,103612300
2011-08-04,56.0,56.09000015258789,54.16999816894531,54.16999816894531,48.90532302856445,132830000
2011-08-05,54.720001220703125,55.029998779296875,52.31999969482422,53.83000183105469,48.598365783691406,214111800
2011-08-08,52.18000030517578,53.119998931884766,50.59000015258789,50.59000015258789,45.673255920410156,204804500
2011-08-09,51.349998474121094,53.08000183105469,49.93000030517578,53.029998779296875,47.876121520996094,193707100
2011-08-10,51.83000183105469,53.040000915527344,50.79999923706055,50.86000061035156,45.91701126098633,205917900
2011-08-11,51.59000015258789,53.689998626708984,51.34000015258789,53.099998474121094,47.939308166503906,143825300
2011-08-12,53.43000030517578,53.900001525878906,52.880001068115234,53.56999969482422,48.36363220214844,90483300
2011-08-15,53.790000915527344,54.36000061035156,53.529998779296875,54.36000061035156,49.07685470581055,73554300
2011-08-16,53.83000183105469,54.349998474121094,53.18000030517578,53.900001525878906,48.66155242919922,89219200
2011-08-17,53.970001220703125,54.41999816894531,53.02000045776367,53.58000183105469,48.37266540527344,84416600
2011-08-18,52.130001068115234,52.13999938964844,50.47999954223633,50.95000076293945,45.998260498046875,130019400
2011-08-19,50.41999816894531,51.66999816894531,49.9900016784668,50.029998779296875,45.16767501831055,96674600
2011-08-22,51.22999954223633,51.2400016784668,50.060001373291016,50.209999084472656,45.3301887512207,77107700
2011-08-23,50.54999923706055,52.279998779296875,50.34000015258789,52.279998779296875,47.19900894165039,75688400
2011-08-24,52.130001068115234,52.790000915527344,51.709999084472656,52.689998626708984,47.569156646728516,80197700
2011-08-25,52.65999984741211,52.900001525878906,51.650001525878906,51.83000183105469,46.792728424072266,93623700
2011-08-26,51.65999984741211,53.310001373291016,51.150001525878906,53.130001068115234,47.966400146484375,91573300
2011-08-29,53.65999984741211,54.66999816894531,53.63999938964844,54.61000061035156,49.302547454833984,45985800
2011-08-30,54.40999984741211,55.29999923706055,54.11000061035156,54.970001220703125,49.627559661865234,61617900
2011-08-31,55.29999923706055,55.7400016784668,54.599998474121094,55.060001373291016,49.70882797241211,60900400
2011-09-01,55.20000076293945,55.63999938964844,54.459999084472656,54.560001373291016,49.257423400878906,57158400
2011-09-02,53.58000183105469,54.61000061035156,52.9900016784668,53.279998779296875,48.101810455322266,58185700
2011-09-06,52.040000915527344,53.369998931884766,51.90999984741211,53.290000915527344,48.11084747314453,52992200
2011-09-07,54.04999923706055,54.650001525878906,53.900001525878906,54.63999938964844,49.32963562011719,48952200
2011-09-08,54.36000061035156,55.16999816894531,54.209999084472656,54.38999938964844,49.103939056396484,61422800
2011-09-09,54.0099983215332,54.2400016784668,52.849998474121094,53.18000030517578,48.01153564453125,63663500
2011-09-12,52.59000015258789,53.900001525878906,52.56999969482422,53.86000061035156,48.62544250488281,65973000
2011-09-13,54.060001373291016,54.689998626708984,53.79999923706055,54.58000183105469,49.27547073364258,59020000
2011-09-14,54.86000061035156,55.97999954223633,54.31999969482422,55.36000061035156,49.97967529296875,90757300
2011-09-15,55.959999084472656,56.279998779296875,55.38999938964844,56.18000030517578,50.719966888427734,83536100
2011-09-16,56.20000076293945,56.650001525878906,56.09000015258789,56.59000015258789,51.184871673583984,91902100
2011-09-19,55.88999938964844,56.90999984741211,55.43000030517578,56.61000061035156,51.202964782714844,73042900
2011-09-20,56.900001525878906,57.349998474121094,56.22999954223633,56.36000061035156,50.97684097290039,66570100
2011-09-21,56.650001525878906,56.93000030517578,55.369998931884766,55.380001068115234,50.090431213378906,79938000
2011-09-22,53.970001220703125,54.459999084472656,52.75,53.58000183105469,48.462379455566406,151885500
2011-09-23,53.130001068115234,54.380001068115234,53.09000015258789,54.150001525878906,48.97793197631836,85940600
2011-09-26,54.41999816894531,54.880001068115234,53.209999084472656,54.779998779296875,49.54774475097656,96261400
2011-09-27,55.709999084472656,56.20000076293945,54.97999954223633,55.349998474121094,50.06330871582031,81148600
2011-09-28,55.59000015258789,55.970001220703125,54.400001525878906,54.529998779296875,49.321632385253906,76757100
2011-09-29,55.36000061035156,55.43000030517578,52.970001220703125,53.880001068115234,48.73371887207031,116900200
2011-09-30,53.15999984741211,53.61000061035156,52.459999084472656,52.4900016784668,47.47649383544922,104870100
2011-10-03,52.02000045776367,52.849998474121094,51.11000061035156,51.13999938964844,46.25543212890625,99149500
2011-10-04,50.619998931884766,52.290000915527344,50.099998474121094,52.189998626708984,47.205135345458984,137013700
2011-10-05,52.060001373291016,53.68000030517578,51.65999984741211,53.529998779296875,48.417152404785156,108825700
2011-10-06,53.459999084472656,54.439998626708984,53.209999084472656,54.43000030517578,49.23118209838867,71939200
2011-10-07,54.400001525878906,54.65999984741211,53.720001220703125,54.06999969482422,48.90558624267578,72525200
2011-10-10,54.9900016784668,55.939998626708984,54.88999938964844,55.939998626708984,50.59695816040039,48230200
2011-10-11,55.790000915527344,56.459999084472656,55.70000076293945,56.31999969482422,50.94066619873047,66449100
2011-10-12,56.86000061035156,57.22999954223633,56.560001373291016,56.599998474121094,51.19391632080078,85627600
2011-10-13,56.4900016784668,57.189998626708984,56.43000030517578,57.119998931884766,51.66424560546875,63443700
2011-10-14,57.81999969482422,58.189998626708984,57.5099983215332,58.18000030517578,52.623008728027344,65643600
2011-10-17,57.90999984741211,58.09000015258789,56.970001220703125,57.279998779296875,51.80896759033203,65161300
2011-10-18,57.189998626708984,58.290000915527344,56.65999984741211,57.9900016784668,52.45116424560547,91434600
2011-10-19,57.66999816894531,57.849998474121094,56.68000030517578,56.869998931884766,51.438133239746094,67639400
2011-10-20,56.86000061035156,56.91999816894531,55.790000915527344,56.59000015258789,51.184871673583984,80378300
2011-10-21,57.189998626708984,57.65999984741211,56.779998779296875,57.29999923706055,51.827064514160156,60455800
2011-10-24,57.5099983215332,58.650001525878906,57.310001373291016,58.4900016784668,52.90339279174805,61449500
2011-10-25,58.29999923706055,58.31999969482422,57.220001220703125,57.34000015258789,51.86324691772461,65299200
2011-10-26,57.65999984741211,57.779998779296875,56.209999084472656,57.27000045776367,51.79994201660156,98193800
2011-10-27,58.63999938964844,59.20000076293945,58.029998779296875,58.849998474121094,53.22901916503906,104455500
2011-10-28,58.52000045776367,59.0099983215332,58.5,58.939998626708984,53.3104133605957,42950000
2011-10-31,58.43000030517578,58.63999938964844,57.90999984741211,57.95000076293945,52.41496276855469,60520200
2011-11-01,56.52000045776367,57.90999984741211,56.119998931884766,56.439998626708984,51.04921340942383,99933000
2011-11-02,57.029998779296875,57.15999984741211,56.380001068115234,56.91999816894531,51.48334884643555,65003800
2011-11-03,57.369998931884766,58.18000030517578,56.709999084472656,58.099998474121094,52.55064392089844,78994200
2011-11-04,57.81999969482422,58.04999923706055,57.220001220703125,57.79999923706055,52.279296875,61527800
2011-11-07,57.7599983215332,58.25,57.16999816894531,58.209999084472656,52.650150299072266,65559000
2011-11-08,58.630001068115234,58.97999954223633,57.970001220703125,58.880001068115234,53.25614929199219,62906900
2011-11-09,57.7400016784668,57.83000183105469,56.630001068115234,56.810001373291016,51.38386535644531,69539000
2011-11-10,57.369998931884766,57.41999816894531,56.22999954223633,56.779998779296875,51.356712341308594,66052400
2011-11-11,57.27000045776367,58.02000045776367,57.20000076293945,57.849998474121094,52.32452392578125,54471000
2011-11-14,57.689998626708984,58.0099983215332,57.279998779296875,57.4900016784668,51.99890899658203,44617600
2011-11-15,57.31999969482422,58.36000061035156,57.2599983215332,58.130001068115234,52.57777786254883,52203900
2011-11-16,57.709999084472656,58.15999984741211,57.060001373291016,57.16999816894531,51.7094841003418,68342800
2011-11-17,57.02000045776367,57.040000915527344,55.47999954223633,55.83000183105469,50.497467041015625,101706900
2011-11-18,55.84000015258789,55.900001525878906,55.29999923706055,55.400001525878906,50.10853576660156,60417000
2011-11-21,54.650001525878906,54.72999954223633,53.779998779296875,54.34000015258789,49.1497802734375,52283700
2011-11-22,54.20000076293945,54.68000030517578,53.869998931884766,54.52000045776367,49.31258773803711,51940100
2011-11-23,54.11000061035156,54.16999816894531,53.2599983215332,53.290000915527344,48.200077056884766,48437300
2011-11-25,53.060001373291016,53.66999816894531,52.869998931884766,52.880001068115234,47.82924270629883,25448100
2011-11-28,54.16999816894531,54.790000915527344,54.13999938964844,54.720001220703125,49.493492126464844,46710700
2011-11-29,54.689998626708984,55.099998474121094,54.220001220703125,54.380001068115234,49.18596649169922,52056700
2011-11-30,55.86000061035156,56.439998626708984,55.66999816894531,56.38999938964844,51.00398254394531,66918600
2011-12-01,56.380001068115234,56.93000030517578,56.349998474121094,56.779998779296875,51.356712341308594,45362200
2011-12-02,57.34000015258789,57.34000015258789,56.56999969482422,56.619998931884766,51.212013244628906,36938900
2011-12-05,57.470001220703125,57.619998931884766,56.91999816894531,57.2400016784668,51.77280044555664,40492200
2011-12-06,57.290000915527344,57.45000076293945,56.88999938964844,57.08000183105469,51.62807083129883,38670000
2011-12-07,56.91999816894531,57.34000015258789,56.349998474121094,57.08000183105469,51.62807083129883,44576200
2011-12-08,56.709999084472656,57.150001525878906,56.0099983215332,56.119998931884766,50.759765625,51692600
2011-12-09,56.2599983215332,57.189998626708984,56.2400016784668,57.02000045776367,51.57380294799805,55757900
2011-12-12,56.41999816894531,57.0099983215332,55.900001525878906,56.380001068115234,50.99494171142578,55411700
2011-12-13,56.75,56.97999954223633,55.529998779296875,55.7599983215332,50.434139251708984,68557700
2011-12-14,55.54999923706055,55.59000015258789,54.58000183105469,54.88999938964844,49.64725875854492,63682800
2011-12-15,55.36000061035156,55.41999816894531,54.65999984741211,54.7400016784668,49.511573791503906,58732900
2011-12-16,54.869998931884766,55.61000061035156,54.77000045776367,54.86000061035156,49.7664794921875,60978900
2011-12-19,55.06999969482422,55.20000076293945,54.16999816894531,54.31999969482422,49.27662658691406,46733900
2011-12-20,55.20000076293945,56.0,55.16999816894531,55.93000030517578,50.737152099609375,81758800
2011-12-21,55.599998474121094,55.63999938964844,54.4900016784668,55.130001068115234,50.01142883300781,78552300
2011-12-22,55.25,55.630001068115234,55.16999816894531,55.599998474121094,50.43778991699219,40334100
2011-12-23,55.709999084472656,56.08000183105469,55.58000183105469,56.08000183105469,50.87322235107422,26594600
2011-12-27,55.9900016784668,56.41999816894531,55.93000030517578,56.2400016784668,51.06298065185547,21443500
2011-12-28,56.16999816894531,56.2599983215332,55.439998626708984,55.59000015258789,50.47281265258789,38180100
2011-12-29,55.68000030517578,56.029998779296875,55.5,55.9900016784668,50.83599090576172,28077900
2011-12-30,55.869998931884766,56.119998931884766,55.81999969482422,55.83000183105469,50.69072341918945,21832400
2012-01-03,56.90999984741211,57.189998626708984,56.75,56.900001525878906,51.6622314453125,39514100
2012-01-04,56.810001373291016,57.220001220703125,56.560001373291016,57.13999938964844,51.88013458251953,29403400
2012-01-05,57.02000045776367,57.65999984741211,56.79999923706055,57.61000061035156,52.30686950683594,41260600
2012-01-06,57.619998931884766,57.939998626708984,57.400001525878906,57.810001373291016,52.48845672607422,46325200
2012-01-09,57.959999084472656,57.97999954223633,57.43000030517578,57.619998931884766,52.31593704223633,39195500
2012-01-10,58.22999954223633,58.400001525878906,57.63999938964844,58.040000915527344,52.69728088378906,35949900
2012-01-11,58.029998779296875,58.290000915527344,57.810001373291016,58.15999984741211,52.806236267089844,37144100
2012-01-12,58.290000915527344,58.470001220703125,57.86000061035156,58.38999938964844,53.01505661010742,26188300
2012-01-13,58.08000183105469,58.20000076293945,57.68000030517578,58.18000030517578,52.824405670166016,35980400
2012-01-17,58.689998626708984,58.959999084472656,58.4900016784668,58.709999084472656,53.30561447143555,41790800
2012-01-18,58.81999969482422,59.4900016784668,58.68000030517578,59.4900016784668,54.01380157470703,48692700
2012-01-19,59.7599983215332,59.970001220703125,59.650001525878906,59.86000061035156,54.3497428894043,47774500
2012-01-20,59.599998474121094,59.79999923706055,59.560001373291016,59.77000045776367,54.268035888671875,41041700
2012-01-23,59.779998779296875,60.209999084472656,59.439998626708984,59.790000915527344,54.28619384765625,40958300
2012-01-24,59.52000045776367,59.84000015258789,59.40999984741211,59.68000030517578,54.186317443847656,38440200
2012-01-25,60.2599983215332,60.58000183105469,59.83000183105469,60.43000030517578,54.86726379394531,61591800
2012-01-26,60.689998626708984,60.79999923706055,59.93000030517578,60.220001220703125,54.676612854003906,37852700
2012-01-27,60.09000015258789,60.5099983215332,60.060001373291016,60.400001525878906,54.84004211425781,45532300
2012-01-30,59.88999938964844,60.540000915527344,59.65999984741211,60.45000076293945,54.88542938232422,42797800
2012-01-31,60.75,60.86000061035156,60.13999938964844,60.529998779296875,54.958072662353516,51449600
2012-02-01,60.880001068115234,61.2400016784668,60.65999984741211,61.02000045776367,55.40296173095703,46146700
2012-02-02,61.220001220703125,61.40999984741211,60.970001220703125,61.209999084472656,55.57548522949219,46373600
2012-02-03,61.779998779296875,62.119998931884766,61.68000030517578,62.04999923706055,56.33815383911133,36453800
2012-02-06,61.81999969482422,62.02000045776367,61.65999984741211,62.0,56.29275131225586,28541300
